"t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20"
0.998816253956675,0.995146252065695,0.995146252065695,0.993958926602166,0.993815375820061,0.991970349517834,0.98818227318079,0.98818227318079,0.98818227318079,0.98818227318079,0.987752858341217,0.986361612011312,0.98524514381749,0.98524514381749,0.975514780306123,0.971830064749905,0.971720300781207,0.971720300781207,0.963157972355441,0.96035732498053
0.998513315803735,0.994260313871092,0.993923682839518,0.993685235858819,0.99317961351377,0.974578873316021,0.973136150061725,0.972682040369123,0.972459788788882,0.970989083355591,0.970446767943312,0.97031966276856,0.969962638455476,0.969962638455476,0.969452254948868,0.969281476126635,0.952646993779464,0.949310770058612,0.948918755034849,0.948249871314436
1,0.999924213717317,0.999924213717317,0.998493331017834,0.998402873534414,0.99817899126295,0.996877459261311,0.996557627444933,0.996557627444933,0.996557627444933,0.996523306847554,0.989299120913911,0.986984189441228,0.986984189441228,0.983877960262626,0.982867030129504,0.97994594532169,0.979693125989817,0.976995007230031,0.962773722545971
0.9994744425548,0.996309878117914,0.995810706857599,0.986967714481597,0.986823877408431,0.986823877408431,0.983704410884134,0.983392763892273,0.983392763892273,0.983162025254069,0.982203816516651,0.977960596800801,0.977456786832695,0.977456786832695,0.974965781648136,0.963972097939268,0.96381563495856,0.96381563495856,0.958717949149986,0.958571981376828
0.999801390268123,0.999801390268123,0.999801390268123,0.99498807397546,0.99498807397546,0.99498807397546,0.99498807397546,0.99498807397546,0.99498807397546,0.99498807397546,0.990687243635199,0.986588238964725,0.982821997519655,0.982821997519655,0.977721497373595,0.9773762942291,0.97694695382794,0.97694695382794,0.974090168102782,0.969204206621499
0.996861737160817,0.994941947395935,0.992949604288179,0.992949604288179,0.991411409382902,0.9894685340966,0.989366067386295,0.985936241923685,0.983330216282812,0.981649408356169,0.981556192806214,0.981556192806214,0.981556192806214,0.980744193963179,0.980406586651273,0.97801059143866,0.975440022784643,0.97524488435627,0.97524488435627,0.974773764436341
1,1,1,0.998023181916558,0.998023181916558,0.997734438788625,0.997734438788625,0.997640493656092,0.997640493656092,0.997640493656092,0.990769491507438,0.989735091102153,0.988669630393866,0.988595461238546,0.986995450140812,0.986865383315938,0.984385419931345,0.984385419931345,0.982922162782789,0.979634420444383
0.997814829637693,0.997721205445201,0.992647384926793,0.992647384926793,0.992384323524666,0.992384323524666,0.992138344031768,0.991443592123585,0.990360029681488,0.989802813064186,0.989802813064186,0.989802813064186,0.989802813064186,0.981953230615994,0.981953230615994,0.981953230615994,0.981953230615994,0.976988977202589,0.976888286054359,0.976888286054359
1,0.999118402964557,0.999118402964557,0.999011776119434,0.998910607791643,0.994497277550971,0.994294940895389,0.994294940895389,0.993946034252648,0.993946034252648,0.992872698890182,0.99284372245745,0.991979410572736,0.991979410572736,0.980164121684718,0.975488697461907,0.971679808769159,0.971679808769159,0.971030232707095,0.969996205740903
0.993852405927406,0.99288167763609,0.99288167763609,0.991885522255691,0.991639685974783,0.990805438959183,0.979981052985197,0.979711926951361,0.979711926951361,0.979711926951361,0.978260555801838,0.977431966889065,0.972363731268129,0.972363731268129,0.972023129879996,0.965350062546419,0.96353815898987,0.962054554714804,0.955526821708943,0.954436023274462
0.999545142464813,0.9988757294885,0.9988757294885,0.987787371261608,0.987787371261608,0.987381654431707,0.986502601300255,0.986387853105939,0.986387853105939,0.986387853105939,0.985870570174506,0.980440427619223,0.977666474547679,0.977666474547679,0.971593857287994,0.9615885097529,0.9615885097529,0.9615885097529,0.959327417128232,0.959174942949922
0.998251953909069,0.997226228426821,0.983327967898659,0.983327967898659,0.983327967898659,0.982378341137238,0.98187147284475,0.978129383874819,0.972302226788584,0.966055163606542,0.966055163606542,0.966055163606542,0.966055163606542,0.958492763758153,0.958492763758153,0.958219783514934,0.958219783514934,0.957981987391952,0.957981987391952,0.957981987391952
0.996997247174732,0.996997247174732,0.996433683971722,0.996433683971722,0.995387933615015,0.995387933615015,0.995387933615015,0.995387933615015,0.992377225285478,0.990891773683285,0.990551170711988,0.990551170711988,0.990295718483515,0.974243932955714,0.974243932955714,0.974243932955714,0.974243932955714,0.970302477958591,0.970302477958591,0.970302477958591
1,0.992404286829321,0.992236727280462,0.991963844586607,0.991963844586607,0.98664088711358,0.975527051554612,0.97526956372728,0.975183734451503,0.975183734451503,0.974343575884954,0.974081119828514,0.97324951571697,0.97324951571697,0.969866363553833,0.967333195617029,0.957328061859501,0.957328061859501,0.954103994044779,0.952801074603557
0.999836921069798,0.999836921069798,0.987776353968581,0.987776353968581,0.987776353968581,0.986838235965768,0.986838235965768,0.985446615252819,0.971647578290046,0.956759259127693,0.956759259127693,0.956759259127693,0.956759259127693,0.937193651723047,0.937193651723047,0.937193651723047,0.937193651723047,0.933789709887059,0.933789709887059,0.933789709887059
0.999401020920008,0.9985828341841,0.997338745885215,0.997338745885215,0.993024628259421,0.990178838028785,0.990178838028785,0.97839725555649,0.975766424129021,0.970315452671381,0.970315452671381,0.970315452671381,0.969919180878262,0.969919180878262,0.969919180878262,0.969919180878262,0.96942070551885,0.96942070551885,0.969352557150465,0.969352557150465
1,1,1,0.998106232809134,0.998106232809134,0.997295731390332,0.997295731390332,0.997295731390332,0.997295731390332,0.997295731390332,0.996879430011464,0.996179002922091,0.994291762331414,0.994291762331414,0.99118710521502,0.987524187634803,0.987238006672538,0.987238006672538,0.986064445630729,0.984898069656523
0.997463174482879,0.994486457713059,0.984362644393327,0.984362644393327,0.982602574773068,0.97636506142,0.97636506142,0.975308952601831,0.957302622570329,0.952343647455664,0.95139607421777,0.95139607421777,0.95139607421777,0.948156168041198,0.947877900468111,0.947418714855282,0.946880728794553,0.946880728794553,0.946880728794553,0.946880728794553
0.999713094786986,0.996452353569284,0.996452353569284,0.992982949413544,0.992785142336551,0.992351911024762,0.990832086600395,0.990832086600395,0.990832086600395,0.990832086600395,0.990204491094584,0.987094043437867,0.98112122223757,0.98112122223757,0.969907570914857,0.968587178849452,0.965044934590795,0.965044934590795,0.956888867887805,0.938667171820528
0.999897435897436,0.999396214896215,0.997777566920001,0.997777566920001,0.997777566920001,0.995996176241799,0.995996176241799,0.994515790336841,0.990697214377559,0.974888187119442,0.974888187119442,0.974888187119442,0.974888187119442,0.970919988286277,0.970394498563266,0.970394498563266,0.97021929737216,0.962942958491264,0.962942958491264,0.962942958491264
0.99713735883132,0.989594009425125,0.980782673508289,0.980782673508289,0.979991959565039,0.97485395828157,0.973267413205998,0.96757112756782,0.961481230138063,0.958872116266375,0.958404631037157,0.958404631037157,0.958404631037157,0.956707207962937,0.955693347825151,0.95447649347468,0.95328829678896,0.95317185139657,0.95317185139657,0.952506865030745
0.999674479166667,0.998902107007576,0.998086078784654,0.998086078784654,0.998086078784654,0.99464044767597,0.993783939356822,0.993783939356822,0.992468516608774,0.992468516608774,0.991814395412328,0.991814395412328,0.991769744960258,0.991559249971932,0.988782545515558,0.981852592031948,0.980956710882173,0.980874603481429,0.980804225709363,0.980495523209163
0.995227407098709,0.985546398550525,0.985456569620932,0.985011916419445,0.983899331689568,0.980413828890411,0.959412884764196,0.956078745920484,0.956078745920484,0.956078745920484,0.956078745920484,0.95531254225097,0.95531254225097,0.9552627318248,0.955161918434409,0.954284829537704,0.95311378342142,0.952534170492186,0.948496970686629,0.948496970686629
0.999551111767021,0.998986895659842,0.99821172607859,0.99821172607859,0.99821172607859,0.99641890491433,0.996159672108848,0.996159672108848,0.995900439303366,0.995900439303366,0.993947203992808,0.993867440052659,0.993173160701018,0.992999440455969,0.987051532369858,0.980658372413286,0.97941752417949,0.97941752417949,0.978205102993899,0.977624171212338
0.999743842115889,0.999743842115889,0.999743842115889,0.971006601753754,0.971006601753754,0.971006601753754,0.970137338484524,0.970137338484524,0.970137338484524,0.970137338484524,0.97007898001696,0.95635731391282,0.9462684301983,0.9462684301983,0.945731783350632,0.94452581818257,0.94449706669512,0.94449706669512,0.939269590299558,0.93875963860731
0.999759697905939,0.999174460966428,0.996008743566849,0.996008743566849,0.996008743566849,0.995570939870634,0.994159636326837,0.993508041331498,0.988800422631837,0.986191456873947,0.986191456873947,0.986191456873947,0.986191456873947,0.978623549099248,0.978623549099248,0.978623549099248,0.978623549099248,0.977378755762047,0.977281439328329,0.977281439328329
0.998472164912382,0.980893325465962,0.979546527434799,0.979546527434799,0.979434663204623,0.979434663204623,0.974875324155627,0.974803411436228,0.972353185280268,0.971234542978508,0.971234542978508,0.971234542978508,0.970992186746404,0.970992186746404,0.96886837921627,0.968529118440324,0.960456607904897,0.95888444239649,0.958611243057375,0.957147694178232
0.998139232218709,0.996493208892605,0.993247881024832,0.993247881024832,0.992729624380759,0.991942393746471,0.991942393746471,0.991432774713133,0.989725109821252,0.987272997839809,0.987177664764812,0.987177664764812,0.986618377391493,0.985547005566234,0.985547005566234,0.985547005566234,0.985183004765646,0.965465189003012,0.965252855202669,0.965252855202669
0.999926177469364,0.998307924747464,0.989271747554466,0.989271747554466,0.986142977353384,0.985822509361094,0.985822509361094,0.976514339784591,0.968206620216436,0.949390762455096,0.949390762455096,0.949390762455096,0.949390762455096,0.943261313941493,0.943163753330825,0.943163753330825,0.943163753330825,0.941163338471815,0.941163338471815,0.941163338471815
1,1,1,0.993793965016481,0.993793965016481,0.993793965016481,0.993700089128819,0.993645739930699,0.993387581239629,0.993387581239629,0.992778373620342,0.987025346843899,0.980095816603471,0.980095816603471,0.971514047208557,0.971101015852187,0.970845071831355,0.970845071831355,0.969590954998018,0.96671729558886
0.998318540755727,0.983407075484374,0.982298385233948,0.980926006491528,0.97852067662645,0.976617523342245,0.97530770608194,0.973225607811702,0.971939285980597,0.971078032789818,0.970372581884508,0.970053449332106,0.970053449332106,0.969750709788642,0.969193459608846,0.962927246095861,0.962685057993066,0.962685057993066,0.962628473198368,0.962628473198368
0.992657844400269,0.988898023973782,0.988135113951228,0.987523967799113,0.979544985321407,0.978677026957298,0.975147697909083,0.97038561546854,0.970321163114769,0.970206162397626,0.970206162397626,0.970206162397626,0.970125426993813,0.970125426993813,0.970125426993813,0.970125426993813,0.968822933446423,0.956710157200844,0.955003294741682,0.955003294741682
1,1,1,0.998886891747013,0.994215260847685,0.994094408079378,0.994094408079378,0.993237371597906,0.993237371597906,0.993237371597906,0.991912753090996,0.988342346195667,0.98802841127905,0.98802841127905,0.98533372815288,0.985236355719673,0.983618118615416,0.983618118615416,0.983063451059924,0.981167591111339
0.999939379243453,0.999818137730359,0.995383471454546,0.995383471454546,0.97866786210058,0.978375331241945,0.978375331241945,0.940902484990694,0.933609774007949,0.92074961123541,0.920553201068184,0.920553201068184,0.920553201068184,0.915798487323393,0.915798487323393,0.915798487323393,0.914884040801379,0.904393812727514,0.904393812727514,0.904393812727514
0.999894079017053,0.999076700982024,0.999076700982024,0.999076700982024,0.999076700982024,0.992242329458314,0.979315659087526,0.979315659087526,0.979315659087526,0.979315659087526,0.978994292780347,0.978994292780347,0.978772045245647,0.978772045245647,0.977597493116922,0.977222887900309,0.974258565968682,0.974119735348612,0.972411277324045,0.971526575564913
1,1,1,0.991867358571321,0.991531261315918,0.991531261315918,0.991531261315918,0.991531261315918,0.991531261315918,0.991531261315918,0.983332414775319,0.976519061227841,0.945751118333178,0.945751118333178,0.945558549986516,0.945558549986516,0.945465961569333,0.944779375585487,0.94443578333889,0.935902119024975
0.97774834491702,0.965428143938509,0.965125108836798,0.965125108836798,0.964956969298474,0.962206213730272,0.943662355314291,0.943435366937555,0.943435366937555,0.942998204137914,0.942998204137914,0.942998204137914,0.942998204137914,0.942947565083137,0.942947565083137,0.939676669810462,0.938171059475778,0.937359597121931,0.931453818535479,0.931050430270197
0.978930059099422,0.97772405804509,0.966568563846031,0.966568563846031,0.963965170651228,0.96375918585778,0.96137847127897,0.959223459124449,0.956476753707281,0.956476753707281,0.956388450282412,0.956211843432673,0.956211843432673,0.953563591034777,0.953563591034777,0.953563591034777,0.953563591034777,0.949724645345925,0.948806711123064,0.948806711123064
1,0.999630905511811,0.999630905511811,0.994830443686042,0.994705022812061,0.993915493607353,0.993292769013999,0.993292769013999,0.993292769013999,0.993292769013999,0.991409742498006,0.988958358890177,0.977606464698388,0.977606464698388,0.97204857980617,0.97204857980617,0.972019524677382,0.972019524677382,0.971813607869321,0.967556716605859
0.998825463941743,0.99851714822645,0.99570424571869,0.99570424571869,0.995341330770693,0.993995857204228,0.993818432118541,0.993596650761431,0.988571570230937,0.976140060611208,0.976140060611208,0.976140060611208,0.976018283181697,0.96729210766004,0.96729210766004,0.96729210766004,0.966999201653191,0.96144832918888,0.96144832918888,0.96132628501936
0.997523772523773,0.995721130721131,0.986055235564251,0.986055235564251,0.982304132270522,0.982304132270522,0.982304132270522,0.976287296539205,0.973878738934487,0.967197901736616,0.967197901736616,0.967197901736616,0.967197901736616,0.956075473356124,0.956075473356124,0.956075473356124,0.95572084690395,0.955269504146638,0.955269504146638,0.955269504146638
0.995069683148983,0.993083379467944,0.990042916867483,0.98967770105283,0.988782044888754,0.988602221167073,0.986148688437774,0.985560497768254,0.984058522925205,0.984058522925205,0.970057538785439,0.96958646486984,0.969240261200439,0.968468721594345,0.968468721594345,0.965674808473967,0.964476029786288,0.964476029786288,0.963700814026052,0.963700814026052
0.997538515068101,0.99737414951912,0.99737414951912,0.989664130642487,0.989565451858886,0.989565451858886,0.987446990671276,0.987357282686185,0.987357282686185,0.987357282686185,0.982305570592532,0.976107478122243,0.974034751079409,0.974034751079409,0.972748107573946,0.966845395521315,0.96626503165941,0.96626503165941,0.945273609344842,0.943473401567244
0.998692003948667,0.998692003948667,0.996809703529858,0.996809703529858,0.996363304824414,0.996363304824414,0.996363304824414,0.996290856509924,0.988104473323773,0.980588897166938,0.980282473185705,0.980282473185705,0.980282473185705,0.947043911243406,0.947043911243406,0.947043911243406,0.947043911243406,0.945745333235769,0.945745333235769,0.945745333235769
